	median_1	median_2	median_3	median_4	median_5	median_6	median_7	median_8	median_9	median_10	median_11	median_12	median_13	median_14	median_15	median_16	median_17	median_18	median_19	median_20	median_21	median_22	median_23	median_24	median_25	median_26	median_27	median_28	median_29	median_30	median_31	median_32	median_33	median_34	median_35	median_36	median_37	median_38	median_39	median_40	median_41	median_42	median_43	median_44	median_45	median_46	median_47	median_48	std_1	std_2	std_3	std_4	std_5	std_6	std_7	std_8	std_9	std_10	std_11	std_12	std_13	std_14	std_15	std_16	std_17	std_18	std_19	std_20	std_21	std_22	std_23	std_24	std_25	std_26	std_27	std_28	std_29	std_30	std_31	std_32	std_33	std_34	std_35	std_36	std_37	std_38	std_39	std_40	std_41	std_42	std_43	std_44	std_45	std_46	std_47	std_48	median_profile	median_std
Tb927.3.3780	455890000.0	430855000.0	422075000.0	464825000.0	221155000.0	363615000.0	398015000.0	424570000.0	641465000.0	373185000.0	379460000.0	407740000.0	246745000.0	316695000.0	314375000.0	177382500.0	731150000.0	505795000.0	471595000.0	504765000.0	528925000.0	458110000.0	186135000.0	190965000.0	176225000.0	85529500.0	88957500.0	214746500.0	486205000.0	318715000.0	148730000.0	270233500.0	174810000.0	284550000.0	57675000.0	531475000.0	568340000.0	1785600000.0	16613500000.0	216175000000.0	634840000000.0	822835000000.0	633875000000.0	332985000000.0	167520000000.0	59123500000.0	19260000000.0	11751000000.0	194290965.5430913	48543222.3212812	169126066.86039466	216572608.76358917	167722068.8785965	954482393.9881412	124854843.4516392	115890882.98193847	343635738.63419193	230347064.71973985	206552925.34037533	261201798.7910242	148929449.37676588	80883343.56755207	196812274.4029616	407087028.83535844	797242516.7468909	184652180.30574858	213445971.38386098	279991089.7391796	307062372.0978091	236520105.23984355	287779677.1837789	199884969.43721575	184205663.39013577	105164443.54874259	120499401.96082579	206977284.76554298	270259774.1679907	1387507540.5530834	143296627.0828917	282544540.2685802	104505901.26878004	192192135.63515028	238038967.45070964	322088645.8207844	380740051.9492706	980883770.671463	10502153063.062832	55075596153.52933	272396334960.65982	94797568666.07944	161619303998.6251	79482677777.40413	70457564014.92084	39405729841.399124	9368936353.850418	5707515615.980974	0.9654186654933844	0.014786934650095415
Tb927.10.14340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215135000.0	106055000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47370000.0	129055000.0	171110000.0	211375000.0	232135000.0	221885000.0	260890000.0	217715000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30853000.0	0.0	71005000.0	0.0	52486193.10510781	155828606.78215238	76725000.0	0.0	0.0	0.0	89260000.0	95715000.0	144420000.0	86180159.11449689	79705806.14568385	103433629.76646747	24485888.963509846	48453178.086340904	74430569.15676515	354015726.7222272	122673927.41192672	0.6505247150015203	0.16471383047043472
Tb927.8.4690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18588000.0	0.0	16532500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325815000.0	1914450000.0	3289150000.0	3676900000.0	2609550000.0	1656685000.0	1812800000.0	1906800000.0	1255500000.0	931090000.0	26871500.0	0.0	27886500.0	15800000.0	26601500.0	19407500.0	0.0	22529000.0	23512648.261095557	0.0	20658609.720485386	0.0	0.0	0.0	0.0	0.0	0.0	8420000.0	16007000.0	15542500.0	10805500.0	8004000.0	8428500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233518703.94395962	316155262.4898095	1131678420.1647866	2048622449.279434	1005329211.0050318	1077645050.314187	602636360.0879061	571116347.6035337	239390182.9475604	166344909.55040774	0.8932071856616655	0.09579029132522238
Tb927.5.1270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105329000.0	631720000.0	743350000.0	728530000.0	367360000.0	41314500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98423235.47313409	520300169.1651976	413511683.2186644	85824977.86192562	23272539.612169534	126985114.60108228	57480000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8720931074420057	0.0549636779227181
Tb927.1.3000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24342000.0	23213500.0	73223000.0	108040000.0	92857500.0	153755000.0	661850000.0	1424250000.0	920870000.0	454210000.0	294200000.0	186115000.0	294090000.0	369900000.0	241560000.0	0.0	0.0	53790000.0	278270000.0	239510000.0	149150000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22599000.0	44497426.60255759	44547985.950545505	41116125.47813003	18249315.756579295	12830851.605278064	46650426.48965459	159467706.10900092	231951480.1993442	333234655.0105497	146726224.7350487	75036979.32797313	58669931.75099718	32283173.6358122	55785964.7820728	51251373.965322465	174720000.0	92990000.0	68663260.19058518	127527461.61774987	154303795.4391164	58389901.23871307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9305094901990949	0.03374339240132868
Tb927.11.3320	13558500.0	42554500.0	34246500.0	43944000.0	0.0	41737500.0	10714500.0	19600500.0	16042500.0	17181500.0	0.0	17658000.0	14697000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35377000.0	66920000.0	89796000.0	128510000.0	68371500.0	0.0	0.0	0.0	21351000.0	216010000.0	562815000.0	617330000.0	712395000.0	345340000.0	155100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19744221.89527863	29452523.14035817	4326466.716617614	10079542.863311477	18151000.0	23982069.44781872	24607087.231121037	38086954.33150306	19789117.489165604	21073583.73256275	20508000.0	32592213.000193775	26423173.73537857	11665500.0	30866000.0	61030000.0	41284000.0	16291500.0	0.0	0.0	17080000.0	23540630.299902055	30276221.225025203	48195559.43151471	55358437.703750275	28988099.178800944	14647500.0	0.0	10531500.0	33912018.57257493	105648961.4903999	237415842.12446037	439421652.05149645	175488374.80490464	66193320.59707132	54380759.11800055	12366500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8987207376419588	0.05197364191452705
Tb927.7.650	275015000.0	242085000.0	243810000.0	214175000.0	260765000.0	287095000.0	238845000.0	291895000.0	293050000.0	280010000.0	228950000.0	213360000.0	144285000.0	110750000.0	97265000.0	54644500.0	73050500.0	44212500.0	24294500.0	17199000.0	0.0	59453500.0	50630000.0	22176000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270695000.0	325605000.0	557740000.0	426375000.0	174140000.0	100267000.0	25850000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52713998.37803996	5947993.3591086	56057072.92572454	61224252.54749951	18203722.14685777	42975795.80415004	25555837.395788852	84943586.37746976	68127354.94400665	56949723.66043579	28781177.87721691	51947368.87786843	68369394.29306069	70344216.7724777	51634435.86083484	47506402.378170736	50980848.8576838	59260916.768558346	46152287.34671049	24357485.75387041	49658000.0	56781148.64034248	65429262.248120554	39312304.48917998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46755000.0	194021437.8189517	104072791.35297564	101417246.88960288	117813308.38803117	131859185.1180645	14259366.07695681	33534744.70232329	0.0	0.0	0.0	0.0	60250000.0	0.0	94485000.0	0.0	0.8582549334235319	0.03566186623078108
Tb927.9.11720	0.0	0.0	0.0	9455500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19661000.0	142001500.0	190055000.0	250115000.0	764895000.0	1737400000.0	3414900000.0	3410950000.0	1651200000.0	1483700000.0	768745000.0	245420000.0	0.0	0.0	0.0	0.0	7289500.0	0.0	7721500.0	11782470.49292578	10892500.0	8776500.0	0.0	0.0	20990000.0	16537500.0	0.0	0.0	0.0	0.0	0.0	0.0	22679000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18939500.0	55145145.7005359	111318629.5531136	88854915.21763629	66805300.875005424	186484698.6573789	436716249.4114454	685573202.3885796	1491989748.34503	726430244.4144237	245801035.73147684	151389210.20557135	275396857.0989872	90140000.0	0.0	46559000.0	79950000.0	0.9156106703467015	0.0379131105608821
Tb927.8.650	462500000.0	596250000.0	459155000.0	548980000.0	746715000.0	593180000.0	746790000.0	693570000.0	651715000.0	546620000.0	367210000.0	314520000.0	190905000.0	183210000.0	175925000.0	84640000.0	103067500.0	89039000.0	38783000.0	14695000.0	28283500.0	0.0	0.0	20971000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109220000.0	0.0	0.0	94289803.44307296	98089731.15639248	93838525.4928202	156526404.88109353	172597364.02004135	68824605.27795774	80320933.13701034	93219753.62908158	102286295.06602219	29488932.952324107	124553563.41082078	128591030.27298081	135685822.03015906	89321000.40630613	99298353.32093881	125160198.2460878	95235367.82930663	81283448.50583051	116442324.47439376	60767127.62670291	60397543.48412414	53195000.0	36349000.0	92849211.09519456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130550212.65781224	151900000.0	0.0	0.9421213744187409	0.013963948097737272
Tb927.7.3460	0.0	0.0	0.0	0.0	0.0	19101500.0	76412500.0	81406500.0	40447000.0	61047000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29016760.86189957	52454827.266738124	56702464.25200584	52174016.811531775	35889140.069339454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6023507797082881	0.2881974068516736
Tb927.10.14750	311160000.0	264505000.0	229065000.0	294365000.0	357250000.0	553265000.0	846935000.0	1055070000.0	1336350000.0	2088150000.0	2474000000.0	3287350000.0	3028650000.0	3577450000.0	3238700000.0	3145150000.0	3384800000.0	3516150000.0	2479400000.0	2353150000.0	1917850000.0	1190400000.0	833720000.0	470690000.0	320245000.0	161195000.0	135800000.0	30075500.0	23581500.0	25452000.0	20111000.0	14835500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106197000.0	201800000.0	182840000.0	200800000.0	178770000.0	161920000.0	338925000.0	430925000.0	174530000.0	80222437.5824287	33142034.110778414	22113258.466359045	79449320.95367461	86380103.94953999	184611112.522152	287679576.728461	296484946.48407805	526899687.5038612	742309831.988413	1286731649.0498965	1577024250.5005012	1043376606.2644876	1005172850.8072625	1504016671.8380034	1356716454.041399	1404841624.229103	834376785.3913494	1089040741.509089	1149410273.067599	1257644330.6833608	746331264.1403506	548879732.7284	374339150.77106214	161305744.2663879	167751384.56954685	105018182.78596649	119220942.51256083	72830943.64519796	48916274.63329562	40574200.29197536	51086879.270350166	25270500.0	15964500.0	0.0	22969500.0	9933500.0	85665000.0	52440000.0	115011103.5683077	59070387.39221766	116298665.41509981	130320088.85177042	95880593.92633457	148520901.64350605	167334387.65438104	294618786.9518846	236270980.0913632	0.9473851867826044	0.018520904505782625
Tb927.3.4940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7342500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75715500.0	1344650000.0	4245550000.0	4319400000.0	2323700000.0	1032955000.0	382900000.0	33286000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176528286.98610884	30446000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24518333.337865088	299339016.2786446	1185556168.7101405	1665976353.1234965	794594521.3335743	222116395.68778628	226628843.76221842	41025777.051345006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9709739124128149	0.01526626630982269
Tb927.2.5020	23274000.0	63018500.0	57396500.0	48672500.0	59358000.0	45092500.0	30776000.0	52217000.0	44371500.0	40259500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27876674.016998515	6045210.907542157	16819281.878744606	9357912.979576875	11355695.028633576	31562780.095126815	39131709.88150147	29357459.84129644	30489428.05301536	25714278.48978073	19798500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7095644186290972	0.11619359874349909
Tb927.10.4280	966620000.0	1156050000.0	1534650000.0	1677950000.0	1854550000.0	1390800000.0	1420850000.0	1037500000.0	933830000.0	735535000.0	463345000.0	275105000.0	248875000.0	226055000.0	195720000.0	155905000.0	154765000.0	109712500.0	96813000.0	122800000.0	138840000.0	72196000.0	84441500.0	19814500.0	0.0	0.0	46256500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61710000.0	0.0	0.0	0.0	0.0	0.0	128150000.0	316475340.3110582	172744114.70920435	408128921.624855	388316266.07702094	350230660.8984043	168433993.0061625	240676011.47600916	196255880.48514563	207146325.97916564	196506225.0074197	177424282.32441399	183792839.2692889	182410079.28565788	56971607.76796339	95777877.75194576	104741539.43238884	131142886.6653341	73496728.99297401	220782586.95131886	73917793.69678183	45729855.31265835	58925762.3228867	28929458.842444092	29028602.021684293	45878500.0	36508500.0	27254708.14984694	20163000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25737500.0	0.0	0.0	0.0	0.0	77839085.94016248	63050000.0	112885000.0	0.0	141025000.0	372620000.0	177021077.91164306	0.934266101576428	0.023303588439672288
Tb927.9.11740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102420000.0	975925000.0	2715700000.0	2360650000.0	1197000000.0	590215000.0	124225000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162490537.03216073	249891471.15964818	990356610.8562442	754056383.8334635	511582064.67779934	378065467.2143437	238538909.3348644	193025000.0	0.0	0.0	0.0	0.9569551892004466	0.037292955313153964
Tb927.3.5090	318275000.0	317680000.0	322710000.0	279780000.0	274280000.0	297635000.0	298495000.0	323700000.0	304415000.0	328675000.0	283385000.0	211860000.0	245740000.0	172810000.0	138365000.0	51405000.0	105510000.0	88144500.0	26665500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194475000.0	0.0	0.0	0.0	0.0	0.0	0.0	431094387.14160967	64937707.266271725	95845372.17136082	74298650.50367111	43630247.43989732	91555533.0113915	47799932.00831985	59677766.588571325	89938810.49543257	77323224.78833036	76509548.42370984	49323877.58479659	124433473.8926789	50984730.72074292	83269273.6448045	79774613.91319923	77131729.96028721	55734603.58625211	69288356.74375601	52740000.0	48317500.0	42161500.0	54245000.0	0.0	22489000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33878500.0	115416449.72302113	120245000.0	82100000.0	99945000.0	0.0	0.0	128565000.0	0.7898433848566342	0.05512575435089319
Tb927.11.3830	154840000.0	156055000.0	145230000.0	145510000.0	144655000.0	177065000.0	215160000.0	276140000.0	302085000.0	376690000.0	489635000.0	507735000.0	517025000.0	526465000.0	571740000.0	652370000.0	589460000.0	386830000.0	200850000.0	97195000.0	49109500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15556343.561389996	15539687.899053829	16738004.660054317	3027077.7988020065	4938328.833387532	18590702.64944281	55642414.502487816	74268262.5688793	81491429.15055546	100870625.55570874	58771928.10631053	68398829.60743326	36721282.20346706	94478769.74925813	89298092.55148362	46898456.61995001	68132551.93615848	38929082.95863133	59006941.611418344	52678168.15342007	37624535.3902654	18829500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9652671042591967	0.010470254443347876
Tb927.11.13800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87335000.0	861565000.0	3497500000.0	5124750000.0	3771300000.0	2756000000.0	1490000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92580000.0	122740214.6812527	227399769.77047843	1112914421.313097	1833509737.0435004	730112139.2178942	1254344804.7353911	778866985.878633	0.927022918884397	0.03668531323232566
Tb927.9.8350	52021500.0	49999500.0	61824000.0	83642000.0	48031000.0	52268000.0	38660000.0	25419000.0	0.0	15517000.0	16628000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26910418.928672712	4940870.259040068	19760834.587216537	48198312.88886919	27895841.84515678	40096357.96012734	23304782.670802433	34893622.28258912	20049500.0	18336573.07132388	19500445.396622784	14969000.0	15107000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6793100841653842	0.17642910511305668
Tb927.9.11120	61560500.0	51834000.0	53375000.0	46222000.0	65182500.0	65894000.0	93718500.0	102269000.0	79142000.0	70865500.0	24379500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75735408.59410918	10045553.556175986	4490283.58421455	3910963.947673259	9812448.912818179	12010232.564359443	23139394.523553696	26633041.859064214	17399007.814144652	15520541.128345579	34631448.62693445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8675418167876237	0.08934587476670279
Tb927.10.6410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25680500.0	47832000.0	72841500.0	78011000.0	23039500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16546000.0	38298921.13689366	56911244.44255283	38594390.614656255	40831045.70870879	30919250.750948023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6518687932957877	0.15061728418265982
Tb927.4.3590	92721500.0	167030000.0	122095000.0	124885000.0	119575000.0	109010500.0	161790000.0	131080000.0	122960000.0	162660000.0	214075000.0	485645000.0	2131700000.0	4750550000.0	7297750000.0	6684550000.0	5533250000.0	4959400000.0	6237600000.0	9701600000.0	10871400000.0	9069100000.0	6540450000.0	4340550000.0	2682700000.0	1773450000.0	1513950000.0	1230920000.0	817585000.0	649045000.0	369565000.0	241480000.0	236695000.0	244155000.0	212380000.0	272345000.0	320285000.0	223485000.0	0.0	432360000.0	560675000.0	509675000.0	529970000.0	424700000.0	0.0	671445000.0	333085000.0	117545000.0	66160947.25931605	44480156.15605083	27514167.714106854	57535543.53035464	32941056.955315404	69786946.49192403	39366680.1866333	21415270.252789248	69349088.13387527	91601431.71188247	126616423.20410098	247828221.74172717	1208895789.5086188	2077427223.755382	1730008656.0477087	1305677042.7636402	547966102.2058449	1216468964.8733346	2924478018.8095098	2194480180.665424	6077871267.694528	6731892487.673878	4220962617.203964	1840754829.5468357	1184507724.401435	1225477741.8759317	1314776530.4669335	394253088.9648593	376965767.36710024	271465660.566243	220051046.8618589	171970234.5126427	229321854.22458103	169664889.41439828	268856669.3116117	210815445.43351972	253257367.29988065	284664413.47664094	295165000.0	321976296.16427773	334908318.0513736	339655277.4505351	357694970.83175963	319813538.3313221	359040000.0	400836449.6483156	439321612.1381541	923889114.0310075	0.8698205537944634	0.10408959568824797
Tb927.11.5860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26022500.0	416210000.0	1109915000.0	1266950000.0	824885000.0	400840000.0	208800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30183608.171489373	137935967.11880487	282325133.65208316	370770831.82652503	143225081.45689172	107155171.75261927	121190958.51176357	45574000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9529737772826901	0.03302648001855411
Tb927.5.2720	96747000.0	87742500.0	105085000.0	132435000.0	107585000.0	119835000.0	107965000.0	96821000.0	94521500.0	95204500.0	106371000.0	100492500.0	37484000.0	93699000.0	38425000.0	98729000.0	74532500.0	89957000.0	68738500.0	68440500.0	72386500.0	79927500.0	94104000.0	142745000.0	228370000.0	208785000.0	119435000.0	63279500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14829288.640502393	10469935.764686748	16613976.854343655	32278473.089661475	18021085.508832887	33265964.171356887	11906916.851841481	3757071.732080717	15630617.526188785	3133844.7632261557	56169011.63156306	53569125.65010434	49349570.4565906	63391154.3987014	52568072.93088331	51457610.2178612	39752356.16811495	29492974.140745226	25229963.575082704	40147564.221465126	13361156.798720686	20780757.07635953	49227623.87115592	43032117.16458611	110270187.72088856	109520166.90241726	38466113.65864766	33912160.08430211	0.0	0.0	0.0	25036500.0	46448000.0	33529500.0	0.0	0.0	31783500.0	52160000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53185000.0	0.7021824450893848	0.08572448430445086
Tb927.11.1360	0.0	0.0	0.0	34933500.0	24799500.0	34092500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76895000.0	73030000.0	126625000.0	204640000.0	348135000.0	489665000.0	473575000.0	492955000.0	327370000.0	298815000.0	172790000.0	13265500.0	0.0	22294500.0	30192822.336884417	31270175.471205786	20274296.749003816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42801000.0	0.0	98932384.44345039	100878166.12131685	184726685.4932804	86456069.76956563	137059698.18537712	55672861.35691867	163303564.43854296	101185866.72554632	88529336.0041367	219761813.0309874	77145995.1147822	0.8282807464851839	0.06409019315541624
